heart_rate,GSR,time
66.3,0.403795696,2021/12/6 17:48
67,0.404203719,2021/12/6 17:48
67.5,0.404203719,2021/12/6 17:48
68,0.404367165,2021/12/6 17:48
68.3,0.404694456,2021/12/6 17:48
68.3,0.405022276,2021/12/6 17:48
68.3,0.405022276,2021/12/6 17:48
68,0.405186452,2021/12/6 17:48
67.6,0.405515004,2021/12/6 17:48
67.3,0.405515004,2021/12/6 17:48
67.4,0.405515004,2021/12/6 17:48
68,0.406091387,2021/12/6 17:48
69,0.406173842,2021/12/6 17:48
70.4,0.406173842,2021/12/6 17:48
71.7,0.406834825,2021/12/6 17:48
72.7,0.406504065,2021/12/6 17:48
73.1,0.406504065,2021/12/6 17:48
73.1,0.407000407,2021/12/6 17:48
72.9,0.407331976,2021/12/6 17:48
72.7,0.407664085,2021/12/6 17:48
72.6,0.407830343,2021/12/6 17:48
72.6,0.407830343,2021/12/6 17:48
72.7,0.407830343,2021/12/6 17:48
72.7,0.408163265,2021/12/6 17:48
72.3,0.408496732,2021/12/6 17:48
71.8,0.408496732,2021/12/6 17:48
71,0.40891435,2021/12/6 17:48
70.4,0.408997955,2021/12/6 17:48
69.6,0.408997955,2021/12/6 17:48
69.1,0.409332788,2021/12/6 17:48
68.5,0.409668169,2021/12/6 17:48
68,0.409668169,2021/12/6 17:48
67.3,0.409836066,2021/12/6 17:48
66.6,0.410509031,2021/12/6 17:48
66,0.410424807,2021/12/6 17:48
65.7,0.410509031,2021/12/6 17:48
65.5,0.410677618,2021/12/6 17:48
65.5,0.410677618,2021/12/6 17:48
65.6,0.410677618,2021/12/6 17:49
65.7,0.411353353,2021/12/6 17:49
65.5,0.411353353,2021/12/6 17:49
65.4,0.411437993,2021/12/6 17:49
65.4,0.412031314,2021/12/6 17:49
65.7,0.412201154,2021/12/6 17:49
66.1,0.412201154,2021/12/6 17:49
66.8,0.412881916,2021/12/6 17:49
67.5,0.412881916,2021/12/6 17:49
68,0.412967187,2021/12/6 17:49
68.2,0.413393964,2021/12/6 17:49
68.2,0.413393964,2021/12/6 17:49
68.1,0.413736036,2021/12/6 17:49
68,0.41399298,2021/12/6 17:49
68,0.414250207,2021/12/6 17:49
68,0.414250207,2021/12/6 17:49
68.1,0.414421881,2021/12/6 17:49
68,0.414937759,2021/12/6 17:49
67.8,0.415110004,2021/12/6 17:49
67.6,0.415110004,2021/12/6 17:49
67.6,0.415110004,2021/12/6 17:49
68,0.415110004,2021/12/6 17:49
68.6,0.415627598,2021/12/6 17:49
69.3,0.415973378,2021/12/6 17:49
70,0.415973378,2021/12/6 17:49
70.4,0.416493128,2021/12/6 17:49
70.3,0.416493128,2021/12/6 17:49
70.2,0.416493128,2021/12/6 17:49
70.1,0.416493128,2021/12/6 17:49
70.4,0.417188152,2021/12/6 17:49
70.8,0.417188152,2021/12/6 17:49
71.6,0.417275211,2021/12/6 17:49
72.2,0.417710944,2021/12/6 17:49
72.7,0.418060201,2021/12/6 17:49
72.7,0.418060201,2021/12/6 17:49
72.6,0.418410042,2021/12/6 17:49
72.5,0.418410042,2021/12/6 17:49
72.7,0.418585182,2021/12/6 17:49
73,0.418935903,2021/12/6 17:49
73.3,0.419287212,2021/12/6 17:49
73.2,0.419287212,2021/12/6 17:49
72.7,0.419463087,2021/12/6 17:49
71.5,0.4199916,2021/12/6 17:49
70.1,0.4199916,2021/12/6 17:49
68.8,0.4199916,2021/12/6 17:49
68,0.420344683,2021/12/6 17:49
67.7,0.420344683,2021/12/6 17:49
67.9,0.420698359,2021/12/6 17:49
68.1,0.421052706,2021/12/6 17:49
68,0.420875421,2021/12/6 17:49
67.4,0.420875421,2021/12/6 17:49
66.5,0.421762969,2021/12/6 17:49
65.9,0.421762969,2021/12/6 17:49
65.7,0.422119038,2021/12/6 17:49
66,0.422208167,2021/12/6 17:49
66.8,0.422297297,2021/12/6 17:49
67.6,0.422297297,2021/12/6 17:49
68,0.423011844,2021/12/6 17:49
67.7,0.423190859,2021/12/6 17:49
67,0.423101352,2021/12/6 17:49
66.2,0.423190859,2021/12/6 17:50
65.7,0.423549343,2021/12/6 17:50
65.7,0.423908436,2021/12/6 17:50
66.2,0.423908436,2021/12/6 17:50
67.2,0.424268137,2021/12/6 17:50
68,0.423908436,2021/12/6 17:50
68.4,0.42462845,2021/12/6 17:50
68.3,0.424808836,2021/12/6 17:50
68.1,0.424899106,2021/12/6 17:50
68,0.425350915,2021/12/6 17:50
68.1,0.425350915,2021/12/6 17:50
68.7,0.425350915,2021/12/6 17:50
69.5,0.425803724,2021/12/6 17:50
70.4,0.42598511,2021/12/6 17:50
70.9,0.426075841,2021/12/6 17:50
71,0.426075841,2021/12/6 17:50
70.8,0.426439232,2021/12/6 17:50
70.4,0.426803244,2021/12/6 17:50
69.7,0.426803244,2021/12/6 17:50
69,0.426803244,2021/12/6 17:50
68.5,0.427350427,2021/12/6 17:50
68,0.427350427,2021/12/6 17:50
67.6,0.427715997,2021/12/6 17:50
67.4,0.427899016,2021/12/6 17:50
67.5,0.428265525,2021/12/6 17:50
68,0.428265525,2021/12/6 17:50
68.6,0.428632662,2021/12/6 17:50
69.3,0.428816467,2021/12/6 17:50
69.8,0.428816467,2021/12/6 17:50
69.9,0.429276689,2021/12/6 17:50
69.3,0.429276689,2021/12/6 17:50
68.3,0.42973786,2021/12/6 17:50
67.1,0.43001507,2021/12/6 17:50
66.1,0.43001507,2021/12/6 17:50
65.5,0.430385215,2021/12/6 17:50
65.6,0.43047783,2021/12/6 17:50
66.5,0.43047783,2021/12/6 17:50
68,0.430848772,2021/12/6 17:50
69.6,0.431313369,2021/12/6 17:50
71.1,0.431220354,2021/12/6 17:50
72.2,0.431499641,2021/12/6 17:50
72.7,0.431778929,2021/12/6 17:50
72.5,0.431965443,2021/12/6 17:50
71.9,0.431965443,2021/12/6 17:50
71.1,0.431965443,2021/12/6 17:50
69.6,0.432713111,2021/12/6 17:50
68.9,0.432713111,2021/12/6 17:50
68.4,0.433463372,2021/12/6 17:50
68,0.433275563,2021/12/6 17:50
67.6,0.433369468,2021/12/6 17:50
67.3,0.433651344,2021/12/6 17:50
67.4,0.434027778,2021/12/6 17:50
68,0.434027778,2021/12/6 17:50
68.9,0.434404865,2021/12/6 17:50
70.1,0.434027778,2021/12/6 17:50
71.5,0.434782609,2021/12/6 17:50
72.7,0.434971727,2021/12/6 17:50
73.4,0.434782609,2021/12/6 17:50
73.6,0.434971727,2021/12/6 17:50
73.3,0.435350457,2021/12/6 17:50
72.7,0.435350457,2021/12/6 17:51
71.9,0.43554007,2021/12/6 17:51
71.1,0.43554007,2021/12/6 17:51
70.6,0.43554007,2021/12/6 17:51
70.4,0.435919791,2021/12/6 17:51
70.2,0.4361099,2021/12/6 17:51
70.2,0.4361099,2021/12/6 17:51
70.2,0.436490615,2021/12/6 17:51
70.4,0.436490615,2021/12/6 17:51
70.3,0.436871997,2021/12/6 17:51
70.3,0.437062937,2021/12/6 17:51
70.3,0.437062937,2021/12/6 17:51
70.4,0.437445319,2021/12/6 17:51
70.3,0.437349682,2021/12/6 17:51
70.2,0.437636761,2021/12/6 17:51
70.2,0.438020149,2021/12/6 17:51
70.4,0.438020149,2021/12/6 17:51
70.5,0.438020149,2021/12/6 17:51
70.9,0.438596491,2021/12/6 17:51
71.6,0.438596491,2021/12/6 17:51
72.7,0.438596491,2021/12/6 17:51
73.9,0.438788943,2021/12/6 17:51
75.1,0.438788943,2021/12/6 17:51
76.4,0.438596491,2021/12/6 17:51
77.4,0.439174352,2021/12/6 17:51
77.9,0.439174352,2021/12/6 17:51
78.1,0.439367311,2021/12/6 17:51
77.9,0.439753738,2021/12/6 17:51
77.4,0.439753738,2021/12/6 17:51
76.5,0.439947206,2021/12/6 17:51
75.4,0.439947206,2021/12/6 17:51
74.1,0.440722785,2021/12/6 17:51
72.7,0.440334654,2021/12/6 17:51
71.2,0.440722785,2021/12/6 17:51
69.8,0.440722785,2021/12/6 17:51
68.7,0.440917108,2021/12/6 17:51
68,0.440722785,2021/12/6 17:51
67.6,0.441306267,2021/12/6 17:51
67.5,0.441501104,2021/12/6 17:51
67.7,0.441501104,2021/12/6 17:51
68,0.441891295,2021/12/6 17:51
68.3,0.441501104,2021/12/6 17:51
68.8,0.442086649,2021/12/6 17:51
69.5,0.442086649,2021/12/6 17:51
70.4,0.442086649,2021/12/6 17:51
71.4,0.442477876,2021/12/6 17:51
72.6,0.442673749,2021/12/6 17:51
73.8,0.442869883,2021/12/6 17:51
75,0.443066017,2021/12/6 17:51
75.9,0.443066017,2021/12/6 17:51
76.6,0.443655723,2021/12/6 17:51
77.1,0.443459067,2021/12/6 17:51
77.4,0.443754182,2021/12/6 17:51
77.4,0.443852641,2021/12/6 17:51
77.4,0.444049821,2021/12/6 17:51
77.4,0.444444444,2021/12/6 17:51
77.4,0.444839858,2021/12/6 17:51
77.5,0.444444444,2021/12/6 17:51
77.9,0.445037828,2021/12/6 17:51
78.7,0.445434298,2021/12/6 17:51
79.7,0.445037828,2021/12/6 17:52
80.8,0.445434298,2021/12/6 17:52
81.7,0.445632799,2021/12/6 17:52
82.2,0.44603033,2021/12/6 17:52
82.1,0.44603033,2021/12/6 17:52
81.2,0.446627959,2021/12/6 17:52
80,0.446627959,2021/12/6 17:52
78.6,0.446827525,2021/12/6 17:52
77.4,0.446827525,2021/12/6 17:52
76.4,0.446827525,2021/12/6 17:52
75.8,0.447427293,2021/12/6 17:52
75.4,0.447427293,2021/12/6 17:52
75,0.447427293,2021/12/6 17:52
74.5,0.448028674,2021/12/6 17:52
73.8,0.448229584,2021/12/6 17:52
73.1,0.448430493,2021/12/6 17:52
72.7,0.448430493,2021/12/6 17:52
72.6,0.448631673,2021/12/6 17:52
73,0.448631673,2021/12/6 17:52
73.9,0.449034576,2021/12/6 17:52
75,0.449034576,2021/12/6 17:52
76.1,0.449236298,2021/12/6 17:52
76.9,0.449640288,2021/12/6 17:52
77.4,0.449842555,2021/12/6 17:52
77.4,0.449842555,2021/12/6 17:52
77,0.449842555,2021/12/6 17:52
76.3,0.449842555,2021/12/6 17:52
75.7,0.450247636,2021/12/6 17:52
75,0.45045045,2021/12/6 17:52
74.4,0.45045045,2021/12/6 17:52
73.8,0.450958309,2021/12/6 17:52
73.3,0.45045045,2021/12/6 17:52
72.7,0.451059991,2021/12/6 17:52
72,0.451059991,2021/12/6 17:52
71.2,0.451059991,2021/12/6 17:52
70.7,0.451263538,2021/12/6 17:52
70.4,0.451875282,2021/12/6 17:52
70.3,0.451875282,2021/12/6 17:52
70.7,0.451875282,2021/12/6 17:52
71.5,0.451875282,2021/12/6 17:52
72.7,0.452488688,2021/12/6 17:52
73.9,0.452488688,2021/12/6 17:52
75.2,0.452693619,2021/12/6 17:52
76.4,0.452898551,2021/12/6 17:52
77.4,0.452898551,2021/12/6 17:52
78.1,0.452898551,2021/12/6 17:52
78.7,0.453720508,2021/12/6 17:52
79.3,0.453514739,2021/12/6 17:52
79.7,0.453514739,2021/12/6 17:52
79.9,0.454132607,2021/12/6 17:52
80,0.454338937,2021/12/6 17:52
79.9,0.454132607,2021/12/6 17:52
79.7,0.454545455,2021/12/6 17:52
79.4,0.454338937,2021/12/6 17:52
79.3,0.454338937,2021/12/6 17:52
79.4,0.454959054,2021/12/6 17:52
79.7,0.454959054,2021/12/6 17:52
80.1,0.454959054,2021/12/6 17:52
80.4,0.455166136,2021/12/6 17:52
80.3,0.455580866,2021/12/6 17:52
79.7,0.455580866,2021/12/6 17:53
78.4,0.455788514,2021/12/6 17:53
76.6,0.455788514,2021/12/6 17:53
74.6,0.455788514,2021/12/6 17:53
72.6,0.455788514,2021/12/6 17:53
70.9,0.456412597,2021/12/6 17:53
69.5,0.456412597,2021/12/6 17:53
68.6,0.456412597,2021/12/6 17:53
68,0.456829603,2021/12/6 17:53
67.4,0.456412597,2021/12/6 17:53
66.7,0.457038391,2021/12/6 17:53
66.1,0.457247371,2021/12/6 17:53
65.7,0.457038391,2021/12/6 17:53
65.6,0.457247371,2021/12/6 17:53
66.2,0.457665904,2021/12/6 17:53
67.5,0.457561223,2021/12/6 17:53
69.5,0.457875458,2021/12/6 17:53
71.6,0.457875458,2021/12/6 17:53
74.7,0.458505273,2021/12/6 17:53
75,0.458505273,2021/12/6 17:53
74.3,0.458610435,2021/12/6 17:53
73,0.458715596,2021/12/6 17:53
71.5,0.458715596,2021/12/6 17:53
70.4,0.459136823,2021/12/6 17:53
69.7,0.459347726,2021/12/6 17:53
69.6,0.459347726,2021/12/6 17:53
69.9,0.459558921,2021/12/6 17:53
70.4,0.459347726,2021/12/6 17:53
70.3,0.460405157,2021/12/6 17:53
69.9,0.460405157,2021/12/6 17:53
69,0.460405157,2021/12/6 17:53
68,0.460405157,2021/12/6 17:53
67.1,0.461041955,2021/12/6 17:53
66.7,0.461041955,2021/12/6 17:53
67.1,0.461041955,2021/12/6 17:53
68,0.461254613,2021/12/6 17:53
69.1,0.461148284,2021/12/6 17:53
70,0.46136104,2021/12/6 17:53
70.5,0.461680615,2021/12/6 17:53
70.4,0.461893764,2021/12/6 17:53
69.6,0.461893764,2021/12/6 17:53
68.7,0.462107209,2021/12/6 17:53
68.1,0.462107209,2021/12/6 17:53
68,0.462320949,2021/12/6 17:53
68.5,0.46253469,2021/12/6 17:53
69.7,0.46253469,2021/12/6 17:53
71.2,0.46253469,2021/12/6 17:53
72.7,0.46253469,2021/12/6 17:53
73.8,0.462962963,2021/12/6 17:53
74.5,0.462962963,2021/12/6 17:53
74.8,0.46339203,2021/12/6 17:53
75,0.463606861,2021/12/6 17:53
75.3,0.46339203,2021/12/6 17:53
75.8,0.46339203,2021/12/6 17:53
76.5,0.463606861,2021/12/6 17:53
77.4,0.464037123,2021/12/6 17:53
78,0.464037123,2021/12/6 17:53
78.3,0.464252553,2021/12/6 17:53
78.1,0.464360369,2021/12/6 17:53
77.4,0.464468184,2021/12/6 17:53
76.2,0.464900046,2021/12/6 17:54
74.9,0.464900046,2021/12/6 17:54
73.7,0.464900046,2021/12/6 17:54
72.7,0.464900046,2021/12/6 17:54
71.9,0.465549348,2021/12/6 17:54
71.2,0.465116279,2021/12/6 17:54
70.8,0.465549348,2021/12/6 17:54
70.4,0.465549348,2021/12/6 17:54
69.8,0.465549348,2021/12/6 17:54
69.1,0.465983225,2021/12/6 17:54
68.5,0.465983225,2021/12/6 17:54
68,0.465983225,2021/12/6 17:54
67.6,0.46641791,2021/12/6 17:54
67.4,0.466635558,2021/12/6 17:54
67.6,0.466526734,2021/12/6 17:54
68,0.467071462,2021/12/6 17:54
68.5,0.467180591,2021/12/6 17:54
69.1,0.467071462,2021/12/6 17:54
69.7,0.467071462,2021/12/6 17:54
70.4,0.467398951,2021/12/6 17:54
70.9,0.467180591,2021/12/6 17:54
71.5,0.467945718,2021/12/6 17:54
72.1,0.467945718,2021/12/6 17:54
72.7,0.467508181,2021/12/6 17:54
73.1,0.467945718,2021/12/6 17:54
73.2,0.468164794,2021/12/6 17:54
73.1,0.468384178,2021/12/6 17:54
72.7,0.468603561,2021/12/6 17:54
72,0.468603561,2021/12/6 17:54
71.3,0.468933203,2021/12/6 17:54
70.7,0.469043152,2021/12/6 17:54
70.4,0.468713408,2021/12/6 17:54
70.1,0.469483568,2021/12/6 17:54
70.1,0.469043152,2021/12/6 17:54
70.2,0.469483568,2021/12/6 17:54
70.4,0.469704086,2021/12/6 17:54
70.5,0.469924812,2021/12/6 17:54
70.9,0.469924812,2021/12/6 17:54
71.7,0.470366886,2021/12/6 17:54
72.7,0.470145849,2021/12/6 17:54
73.7,0.470588235,2021/12/6 17:54
74.7,0.470588235,2021/12/6 17:54
75.2,0.470588235,2021/12/6 17:54
75,0.470809793,2021/12/6 17:54
74.1,0.471142547,2021/12/6 17:54
72.8,0.470809793,2021/12/6 17:54
71.4,0.471475719,2021/12/6 17:54
70.4,0.471253534,2021/12/6 17:54
69.7,0.471475719,2021/12/6 17:54
69.6,0.471698218,2021/12/6 17:54
69.9,0.471475719,2021/12/6 17:54
70.4,0.471920717,2021/12/6 17:54
70.6,0.472366556,2021/12/6 17:54
70.7,0.472143532,2021/12/6 17:54
70.5,0.472813239,2021/12/6 17:54
70.4,0.472366556,2021/12/6 17:54
70.1,0.472589898,2021/12/6 17:54
70.1,0.473036897,2021/12/6 17:54
70.2,0.473036897,2021/12/6 17:54
70.4,0.473036897,2021/12/6 17:54
70.4,0.473484848,2021/12/6 17:55
70.4,0.473596996,2021/12/6 17:55
70.4,0.473596996,2021/12/6 17:55
70.4,0.473709143,2021/12/6 17:55
70.3,0.473709143,2021/12/6 17:55
70.2,0.473821396,2021/12/6 17:55
70.3,0.474383302,2021/12/6 17:55
70.4,0.474383302,2021/12/6 17:55
70.3,0.474383302,2021/12/6 17:55
70.2,0.474608448,2021/12/6 17:55
70.2,0.474608448,2021/12/6 17:55
70.4,0.474608448,2021/12/6 17:55
70.6,0.474833808,2021/12/6 17:55
71.2,0.475285171,2021/12/6 17:55
71.9,0.475285171,2021/12/6 17:55
72.7,0.475398173,2021/12/6 17:55
73.2,0.475511175,2021/12/6 17:55
73.4,0.475398173,2021/12/6 17:55
73.2,0.475511175,2021/12/6 17:55
72.5,0.475737393,2021/12/6 17:55
71.3,0.475624284,2021/12/6 17:55
69.9,0.476190476,2021/12/6 17:55
68.8,0.476417342,2021/12/6 17:55
68,0.476190476,2021/12/6 17:55
67.5,0.476190476,2021/12/6 17:55
67.5,0.476530882,2021/12/6 17:55
67.7,0.476417342,2021/12/6 17:55
68,0.476644423,2021/12/6 17:55
68.1,0.477099237,2021/12/6 17:55
68.1,0.47687183,2021/12/6 17:55
68.1,0.477099237,2021/12/6 17:55
68,0.477554919,2021/12/6 17:55
67.9,0.477099237,2021/12/6 17:55
67.8,0.477440944,2021/12/6 17:55
67.9,0.477554919,2021/12/6 17:55
68,0.477554919,2021/12/6 17:55
68,0.477554919,2021/12/6 17:55
68,0.478011472,2021/12/6 17:55
68,0.478125774,2021/12/6 17:55
68,0.478240077,2021/12/6 17:55
67.8,0.478354488,2021/12/6 17:55
67.3,0.478698051,2021/12/6 17:55
66.6,0.478354488,2021/12/6 17:55
65.7,0.4784689,2021/12/6 17:55
64.5,0.479041944,2021/12/6 17:55
63.6,0.479156684,2021/12/6 17:55
63.1,0.479156684,2021/12/6 17:55
63.3,0.479386385,2021/12/6 17:55
64.1,0.479156684,2021/12/6 17:55
65.3,0.479156684,2021/12/6 17:55
66.8,0.479846449,2021/12/6 17:55
68.7,0.479846449,2021/12/6 17:55
68.8,0.480076812,2021/12/6 17:55
68.5,0.480076812,2021/12/6 17:55
68,0.480076812,2021/12/6 17:55
67.5,0.480884856,2021/12/6 17:55
67.2,0.480769231,2021/12/6 17:55
67.4,0.480769231,2021/12/6 17:55
68,0.481000481,2021/12/6 17:55
68.7,0.481000481,2021/12/6 17:55
69.4,0.481000481,2021/12/6 17:56
69.9,0.481231954,2021/12/6 17:56
70.4,0.481463761,2021/12/6 17:56
70.5,0.481695568,2021/12/6 17:56
70.4,0.481231954,2021/12/6 17:56
70.4,0.481927711,2021/12/6 17:56
70.4,0.481927711,2021/12/6 17:56
70.3,0.481927711,2021/12/6 17:56
70.3,0.482160077,2021/12/6 17:56
70.3,0.482625483,2021/12/6 17:56
70.4,0.482160077,2021/12/6 17:56
70.3,0.482858522,2021/12/6 17:56
70.3,0.482858522,2021/12/6 17:56
70.3,0.482858522,2021/12/6 17:56
70.4,0.483091787,2021/12/6 17:56
70.4,0.483558994,2021/12/6 17:56
70.4,0.483091787,2021/12/6 17:56
70.4,0.483558994,2021/12/6 17:56
70.4,0.484027106,2021/12/6 17:56
70,0.483792937,2021/12/6 17:56
69.4,0.483792937,2021/12/6 17:56
68.7,0.484730974,2021/12/6 17:56
68,0.484261501,2021/12/6 17:56
67.4,0.484261501,2021/12/6 17:56
67.2,0.484730974,2021/12/6 17:56
67.4,0.484730974,2021/12/6 17:56
68,0.484730974,2021/12/6 17:56
68.8,0.485201359,2021/12/6 17:56
69.5,0.485201359,2021/12/6 17:56
70.1,0.485201359,2021/12/6 17:56
70.4,0.485672657,2021/12/6 17:56
70,0.485908649,2021/12/6 17:56
69.4,0.485908649,2021/12/6 17:56
68.7,0.486144871,2021/12/6 17:56
68,0.486144871,2021/12/6 17:56
67.5,0.48602676,2021/12/6 17:56
67.3,0.486618005,2021/12/6 17:56
67.5,0.486618005,2021/12/6 17:56
68,0.486854917,2021/12/6 17:56
68.5,0.486854917,2021/12/6 17:56
69.2,0.486854917,2021/12/6 17:56
69.8,0.486854917,2021/12/6 17:56
70.4,0.487804878,2021/12/6 17:56
70.7,0.487329435,2021/12/6 17:56
70.8,0.487329435,2021/12/6 17:56
70.7,0.487804878,2021/12/6 17:56
70.4,0.487804878,2021/12/6 17:56
69.7,0.488162099,2021/12/6 17:56
69,0.48828125,2021/12/6 17:56
68.4,0.48828125,2021/12/6 17:56
68,0.48828125,2021/12/6 17:56
67.7,0.488758553,2021/12/6 17:56
67.7,0.488997555,2021/12/6 17:56
67.8,0.488997555,2021/12/6 17:56
68,0.489236791,2021/12/6 17:56
68,0.489236791,2021/12/6 17:56
68,0.489476378,2021/12/6 17:56
68,0.489955904,2021/12/6 17:56
68,0.489955904,2021/12/6 17:56
68,0.489955904,2021/12/6 17:56
68,0.490196078,2021/12/6 17:57
68.1,0.490196078,2021/12/6 17:57
68,0.490436488,2021/12/6 17:57
67.6,0.490918017,2021/12/6 17:57
67.1,0.490918017,2021/12/6 17:57
66.4,0.490918017,2021/12/6 17:57
65.7,0.491400491,2021/12/6 17:57
65.1,0.491400491,2021/12/6 17:57
64.8,0.491400491,2021/12/6 17:57
65,0.491642085,2021/12/6 17:57
65.7,0.492125984,2021/12/6 17:57
66.4,0.492368291,2021/12/6 17:57
67.1,0.492368291,2021/12/6 17:57
67.7,0.492368291,2021/12/6 17:57
68,0.492489564,2021/12/6 17:57
67.9,0.493096647,2021/12/6 17:57
67.8,0.492610837,2021/12/6 17:57
67.8,0.493218279,2021/12/6 17:57
68,0.493096647,2021/12/6 17:57
68.4,0.493096647,2021/12/6 17:57
69.1,0.493705288,2021/12/6 17:57
69.8,0.49382716,2021/12/6 17:57
70.4,0.493583416,2021/12/6 17:57
70.5,0.494315373,2021/12/6 17:57
70.5,0.494559842,2021/12/6 17:57
70.3,0.494559842,2021/12/6 17:57
70.4,0.494559842,2021/12/6 17:57
70.5,0.494804552,2021/12/6 17:57
71.1,0.494559842,2021/12/6 17:57
71.9,0.494804552,2021/12/6 17:57
72.7,0.495049505,2021/12/6 17:57
73.2,0.495540139,2021/12/6 17:57
73.4,0.495049505,2021/12/6 17:57
73.2,0.495785821,2021/12/6 17:57
72.7,0.496031746,2021/12/6 17:57
71.9,0.496031746,2021/12/6 17:57
71.1,0.496031746,2021/12/6 17:57
70.6,0.496031746,2021/12/6 17:57
70.4,0.496277916,2021/12/6 17:57
70.3,0.496770989,2021/12/6 17:57
70.3,0.496894441,2021/12/6 17:57
70.4,0.496894441,2021/12/6 17:57
70.4,0.497265042,2021/12/6 17:57
70,0.497141467,2021/12/6 17:57
69.4,0.497141467,2021/12/6 17:57
68.7,0.49776008,2021/12/6 17:57
68,0.49776008,2021/12/6 17:57
67.5,0.49776008,2021/12/6 17:57
67.3,0.498007968,2021/12/6 17:57
67.5,0.498256104,2021/12/6 17:57
68,0.498256104,2021/12/6 17:57
68.6,0.498504487,2021/12/6 17:57
69.3,0.498504487,2021/12/6 17:57
69.9,0.499251123,2021/12/6 17:57
70.4,0.498504487,2021/12/6 17:57
70.5,0.498504487,2021/12/6 17:57
70.4,0.498504487,2021/12/6 17:57
70.4,0.499251123,2021/12/6 17:57
70.4,0.499251123,2021/12/6 17:57
70.3,0.499251123,2021/12/6 17:57
70.3,0.4995005,2021/12/6 17:58
70.4,0.4995005,2021/12/6 17:58
70.4,0.4995005,2021/12/6 17:58
70,0.4995005,2021/12/6 17:58
69.5,0.499750125,2021/12/6 17:58
68.7,0.499875062,2021/12/6 17:58
68,0.5,2021/12/6 17:58
67.3,0.5,2021/12/6 17:58
67,0.5,2021/12/6 17:58
67.3,0.5,2021/12/6 17:58
68,0.500500501,2021/12/6 17:58
69.1,0.500751127,2021/12/6 17:58
70.3,0.500751127,2021/12/6 17:58
71.6,0.500751127,2021/12/6 17:58
72.7,0.500876565,2021/12/6 17:58
73.4,0.500751127,2021/12/6 17:58
74,0.501002004,2021/12/6 17:58
74.5,0.501127568,2021/12/6 17:58
75,0.501253133,2021/12/6 17:58
75.4,0.501253133,2021/12/6 17:58
75.6,0.501756147,2021/12/6 17:58
75.5,0.501756147,2021/12/6 17:58
75,0.501253133,2021/12/6 17:58
74,0.502008032,2021/12/6 17:58
71.4,0.502260171,2021/12/6 17:58
70.4,0.502260171,2021/12/6 17:58
69.5,0.502260171,2021/12/6 17:58
68.9,0.502260171,2021/12/6 17:58
68.4,0.503018109,2021/12/6 17:58
68,0.503271263,2021/12/6 17:58
67.4,0.503018109,2021/12/6 17:58
66.7,0.503271263,2021/12/6 17:58
66.1,0.503524673,2021/12/6 17:58
65.7,0.503271263,2021/12/6 17:58
65.4,0.503524673,2021/12/6 17:58
65.4,0.503651505,2021/12/6 17:58
65.5,0.503778338,2021/12/6 17:58
65.7,0.503778338,2021/12/6 17:58
65.6,0.503778338,2021/12/6 17:58
65.6,0.504286435,2021/12/6 17:58
65.6,0.503778338,2021/12/6 17:58
65.7,0.504540868,2021/12/6 17:58
65.7,0.504668213,2021/12/6 17:58
65.8,0.504540868,2021/12/6 17:58
65.8,0.504795558,2021/12/6 17:58
65.7,0.504795558,2021/12/6 17:58
65.3,0.504795558,2021/12/6 17:58
65.1,0.50530571,2021/12/6 17:58
65.2,0.50530571,2021/12/6 17:58
65.7,0.50530571,2021/12/6 17:58
66.4,0.505816894,2021/12/6 17:58
67.2,0.50530571,2021/12/6 17:58
67.8,0.505944884,2021/12/6 17:58
68,0.506072874,2021/12/6 17:58
67.6,0.506072874,2021/12/6 17:58
66.8,0.506072874,2021/12/6 17:58
66,0.506329114,2021/12/6 17:58
65.7,0.506329114,2021/12/6 17:58
65.7,0.506329114,2021/12/6 17:58
66.3,0.506585613,2021/12/6 17:58
67.2,0.507099391,2021/12/6 17:59
68,0.507099391,2021/12/6 17:59
68.4,0.507099391,2021/12/6 17:59
68.5,0.507356672,2021/12/6 17:59
68.3,0.507099391,2021/12/6 17:59
68,0.507743115,2021/12/6 17:59
67.7,0.507614213,2021/12/6 17:59
67.6,0.507614213,2021/12/6 17:59
67.8,0.507872016,2021/12/6 17:59
68,0.507872016,2021/12/6 17:59
68.1,0.507872016,2021/12/6 17:59
68.1,0.508001049,2021/12/6 17:59
68.1,0.508130081,2021/12/6 17:59
68,0.50838854,2021/12/6 17:59
67.9,0.508646999,2021/12/6 17:59
67.8,0.508646999,2021/12/6 17:59
67.9,0.508646999,2021/12/6 17:59
68,0.508646999,2021/12/6 17:59
68,0.509164969,2021/12/6 17:59
68,0.50942435,2021/12/6 17:59
68,0.50942435,2021/12/6 17:59
68,0.50942435,2021/12/6 17:59
67.9,0.50942435,2021/12/6 17:59
67.9,0.50942435,2021/12/6 17:59
67.9,0.50942435,2021/12/6 17:59
68,0.509683996,2021/12/6 17:59
68.2,0.510204082,2021/12/6 17:59
68.6,0.510204082,2021/12/6 17:59
69.3,0.510334302,2021/12/6 17:59
70.4,0.510204082,2021/12/6 17:59
71.5,0.510464523,2021/12/6 17:59
72.8,0.51072523,2021/12/6 17:59
74.1,0.510594876,2021/12/6 17:59
75,0.51072523,2021/12/6 17:59
75.4,0.510986203,2021/12/6 17:59
75,0.510986203,2021/12/6 17:59
74.1,0.510986203,2021/12/6 17:59
72.7,0.511247444,2021/12/6 17:59
71,0.511509085,2021/12/6 17:59
