GSR,csv_time_GSR
2.332633543,2021/3/14 11:25
2.311604253,2021/3/14 11:25
2.314279102,2021/3/14 11:25
2.315350776,2021/3/14 11:25
2.318034307,2021/3/14 11:25
2.315350776,2021/3/14 11:25
2.314279102,2021/3/14 11:25
2.315350776,2021/3/14 11:25
2.314279102,2021/3/14 11:25
2.310536044,2021/3/14 11:25
2.310536044,2021/3/14 11:25
2.320724066,2021/3/14 11:25
2.317497103,2021/3/14 11:25
2.319109462,2021/3/14 11:25
2.31320842,2021/3/14 11:25
2.308402585,2021/3/14 11:25
2.336994625,2021/3/14 11:25
2.344116268,2021/3/14 11:25
2.312138728,2021/3/14 11:25
2.31320842,2021/3/14 11:25
2.31320842,2021/3/14 11:25
2.314279102,2021/3/14 11:25
2.309468822,2021/3/14 11:25
2.311070025,2021/3/14 11:25
2.312138728,2021/3/14 11:25
2.312138728,2021/3/14 11:25
2.315886985,2021/3/14 11:25
2.309468822,2021/3/14 11:25
2.314814815,2021/3/14 11:25
2.310536044,2021/3/14 11:25
2.310536044,2021/3/14 11:25
2.31320842,2021/3/14 11:25
2.320185615,2021/3/14 11:25
2.312138728,2021/3/14 11:25
2.309468822,2021/3/14 11:25
2.308402585,2021/3/14 11:25
2.314279102,2021/3/14 11:25
2.308402585,2021/3/14 11:25
2.311070025,2021/3/14 11:25
2.312138728,2021/3/14 11:25
2.311070025,2021/3/14 11:25
2.316423442,2021/3/14 11:25
2.308935581,2021/3/14 11:25
2.313743637,2021/3/14 11:25
2.307869836,2021/3/14 11:25
2.311604253,2021/3/14 11:25
2.315350776,2021/3/14 11:25
2.31000231,2021/3/14 11:25
2.312138728,2021/3/14 11:25
2.308935581,2021/3/14 11:25
2.305741296,2021/3/14 11:25
2.309468822,2021/3/14 11:25
2.307869836,2021/3/14 11:25
2.31000231,2021/3/14 11:25
2.306805075,2021/3/14 11:25
2.305741296,2021/3/14 11:25
2.312138728,2021/3/14 11:25
2.306805075,2021/3/14 11:25
2.31000231,2021/3/14 11:25
2.306805075,2021/3/14 11:25
2.308402585,2021/3/14 11:25
2.305209774,2021/3/14 11:25
2.307337333,2021/3/14 11:25
2.308935581,2021/3/14 11:25
2.322880372,2021/3/14 11:25
2.335902826,2021/3/14 11:25
2.33426704,2021/3/14 11:25
2.323960028,2021/3/14 11:25
2.343566909,2021/3/14 11:25
2.338634238,2021/3/14 11:25
2.325040688,2021/3/14 11:25
2.340276153,2021/3/14 11:25
2.338634238,2021/3/14 11:25
2.305209774,2021/3/14 11:25
2.328830927,2021/3/14 11:25
2.339181287,2021/3/14 11:25
2.3304591,2021/3/14 11:25
2.325040688,2021/3/14 11:25
2.327746741,2021/3/14 11:25
2.338087444,2021/3/14 11:25
2.339181287,2021/3/14 11:25
2.327746741,2021/3/14 11:25
2.336448598,2021/3/14 11:25
2.328830927,2021/3/14 11:25
2.321801718,2021/3/14 11:25
2.333177788,2021/3/14 11:25
2.3304591,2021/3/14 11:25
2.327746741,2021/3/14 11:25
2.338087444,2021/3/14 11:25
2.332633543,2021/3/14 11:25
2.317497103,2021/3/14 11:25
2.323960028,2021/3/14 11:25
2.324500232,2021/3/14 11:25
2.33535731,2021/3/14 11:25
2.318034307,2021/3/14 11:25
2.331545815,2021/3/14 11:25
2.329916123,2021/3/14 11:25
2.320724066,2021/3/14 11:25
2.333177788,2021/3/14 11:25
2.328288708,2021/3/14 11:25
2.333722287,2021/3/14 11:25
2.329373399,2021/3/14 11:25
2.321801718,2021/3/14 11:25
2.340276153,2021/3/14 11:25
2.320724066,2021/3/14 11:25
2.328288708,2021/3/14 11:25
2.328830927,2021/3/14 11:25
2.332633543,2021/3/14 11:25
2.326122354,2021/3/14 11:25
2.327746741,2021/3/14 11:25
2.309468822,2021/3/14 11:25
2.303086135,2021/3/14 11:25
2.304147465,2021/3/14 11:25
2.314279102,2021/3/14 11:25
2.308935581,2021/3/14 11:25
2.304678497,2021/3/14 11:25
2.305209774,2021/3/14 11:25
2.306805075,2021/3/14 11:25
2.307869836,2021/3/14 11:25
2.306805075,2021/3/14 11:25
2.309468822,2021/3/14 11:25
2.303086135,2021/3/14 11:25
2.311070025,2021/3/14 11:25
2.314814815,2021/3/14 11:25
2.307869836,2021/3/14 11:25
2.302555837,2021/3/14 11:25
2.300437083,2021/3/14 11:25
2.299379168,2021/3/14 11:25
2.302025783,2021/3/14 11:25
2.301495972,2021/3/14 11:25
2.297794118,2021/3/14 11:25
2.300437083,2021/3/14 11:25
2.298322225,2021/3/14 11:25
2.300437083,2021/3/14 11:25
2.303616678,2021/3/14 11:25
2.300437083,2021/3/14 11:25
2.298322225,2021/3/14 11:25
2.307869836,2021/3/14 11:25
2.300437083,2021/3/14 11:25
2.303616678,2021/3/14 11:25
2.296738631,2021/3/14 11:25
2.308402585,2021/3/14 11:25
2.310536044,2021/3/14 11:25
2.305209774,2021/3/14 11:25
2.309468822,2021/3/14 11:25
2.305209774,2021/3/14 11:25
2.304147465,2021/3/14 11:25
2.311604253,2021/3/14 11:25
2.307869836,2021/3/14 11:25
2.308402585,2021/3/14 11:25
2.306805075,2021/3/14 11:25
2.300966406,2021/3/14 11:25
2.306805075,2021/3/14 11:25
2.308935581,2021/3/14 11:25
2.307337333,2021/3/14 11:25
2.327205027,2021/3/14 11:25
2.335902826,2021/3/14 11:25
2.333177788,2021/3/14 11:25
2.327205027,2021/3/14 11:25
2.341372044,2021/3/14 11:25
2.3304591,2021/3/14 11:25
2.333722287,2021/3/14 11:25
2.337540907,2021/3/14 11:25
2.331545815,2021/3/14 11:25
2.343566909,2021/3/14 11:25
2.332633543,2021/3/14 11:25
2.339181287,2021/3/14 11:25
2.328830927,2021/3/14 11:25
2.326122354,2021/3/14 11:25
2.333722287,2021/3/14 11:25
2.331545815,2021/3/14 11:25
2.335902826,2021/3/14 11:25
2.336448598,2021/3/14 11:25
2.329373399,2021/3/14 11:25
2.331545815,2021/3/14 11:25
2.333722287,2021/3/14 11:25
2.339181287,2021/3/14 11:25
2.34082397,2021/3/14 11:25
2.338087444,2021/3/14 11:25
2.332633543,2021/3/14 11:25
2.350176263,2021/3/14 11:25
2.343566909,2021/3/14 11:25
2.339728591,2021/3/14 11:25
2.336994625,2021/3/14 11:25
2.331002331,2021/3/14 11:25
2.3304591,2021/3/14 11:25
2.332089552,2021/3/14 11:25
2.323960028,2021/3/14 11:25
2.336994625,2021/3/14 11:25
2.346866933,2021/3/14 11:25
2.326122354,2021/3/14 11:25
2.343017807,2021/3/14 11:25
2.312673451,2021/3/14 11:25
2.329916123,2021/3/14 11:25
2.343566909,2021/3/14 11:25
2.332633543,2021/3/14 11:25
2.333722287,2021/3/14 11:25
2.326122354,2021/3/14 11:25
2.338634238,2021/3/14 11:25
2.332633543,2021/3/14 11:25
2.339181287,2021/3/14 11:25
2.31320842,2021/3/14 11:25
2.31000231,2021/3/14 11:25
2.307869836,2021/3/14 11:25
2.311070025,2021/3/14 11:25
2.308935581,2021/3/14 11:25
2.311604253,2021/3/14 11:25
2.306805075,2021/3/14 11:25
2.304678497,2021/3/14 11:25
2.311070025,2021/3/14 11:25
2.31000231,2021/3/14 11:25
2.315350776,2021/3/14 11:25
2.31000231,2021/3/14 11:25
2.306805075,2021/3/14 11:25
2.309468822,2021/3/14 11:25
2.306805075,2021/3/14 11:25
2.306273063,2021/3/14 11:25
2.307869836,2021/3/14 11:25
2.308402585,2021/3/14 11:25
2.31000231,2021/3/14 11:25
2.305741296,2021/3/14 11:25
2.307869836,2021/3/14 11:25
2.316423442,2021/3/14 11:25
2.312673451,2021/3/14 11:25
2.311070025,2021/3/14 11:25
2.306805075,2021/3/14 11:25
2.308935581,2021/3/14 11:25
2.309468822,2021/3/14 11:25
2.307337333,2021/3/14 11:25
2.311070025,2021/3/14 11:25
2.307869836,2021/3/14 11:25
2.312138728,2021/3/14 11:25
2.315886985,2021/3/14 11:25
2.31857176,2021/3/14 11:25
2.320724066,2021/3/14 11:25
2.316423442,2021/3/14 11:25
2.323960028,2021/3/14 11:25
2.321262767,2021/3/14 11:25
2.325040688,2021/3/14 11:25
2.32234092,2021/3/14 11:25
2.321262767,2021/3/14 11:25
2.325040688,2021/3/14 11:25
2.32234092,2021/3/14 11:25
2.326122354,2021/3/14 11:25
2.32234092,2021/3/14 11:25
2.323420074,2021/3/14 11:25
2.332089552,2021/3/14 11:25
2.346866933,2021/3/14 11:25
2.340276153,2021/3/14 11:25
2.346866933,2021/3/14 11:25
2.3304591,2021/3/14 11:25
2.335902826,2021/3/14 11:25
2.34521576,2021/3/14 11:25
2.340276153,2021/3/14 11:25
2.339181287,2021/3/14 11:25
2.337540907,2021/3/14 11:25
2.341372044,2021/3/14 11:25
2.344665885,2021/3/14 11:25
2.34741784,2021/3/14 11:25
2.34082397,2021/3/14 11:25
2.345765893,2021/3/14 11:25
2.346866933,2021/3/14 11:25
2.342468962,2021/3/14 11:25
2.341372044,2021/3/14 11:25
2.336994625,2021/3/14 11:25
2.361832782,2021/3/14 11:25
2.357934449,2021/3/14 11:25
2.37304224,2021/3/14 11:25
2.370229912,2021/3/14 11:25
2.367984845,2021/3/14 11:25
2.374169041,2021/3/14 11:25
2.365744026,2021/3/14 11:25
2.368545713,2021/3/14 11:25
2.368545713,2021/3/14 11:25
2.364625207,2021/3/14 11:25
2.359046945,2021/3/14 11:25
2.365184484,2021/3/14 11:25
2.371916509,2021/3/14 11:25
2.365744026,2021/3/14 11:25
2.367424242,2021/3/14 11:25
2.356267672,2021/3/14 11:25
2.369668246,2021/3/14 11:25
2.368545713,2021/3/14 11:25
2.360160491,2021/3/14 11:25
2.351281448,2021/3/14 11:25
2.359603587,2021/3/14 11:25
2.359046945,2021/3/14 11:25
2.366863905,2021/3/14 11:25
2.354048964,2021/3/14 11:25
2.365184484,2021/3/14 11:25
2.365744026,2021/3/14 11:25
2.357934449,2021/3/14 11:25
2.332089552,2021/3/14 11:25
2.328288708,2021/3/14 11:25
2.326122354,2021/3/14 11:25
2.327205027,2021/3/14 11:25
2.321262767,2021/3/14 11:25
2.323960028,2021/3/14 11:25
2.32234092,2021/3/14 11:25
2.319109462,2021/3/14 11:25
2.323960028,2021/3/14 11:25
2.326663564,2021/3/14 11:25
2.31857176,2021/3/14 11:25
2.317497103,2021/3/14 11:25
2.319109462,2021/3/14 11:25
2.320724066,2021/3/14 11:25
2.320185615,2021/3/14 11:25
2.322880372,2021/3/14 11:25
2.31857176,2021/3/14 11:25
2.321262767,2021/3/14 11:25
2.323960028,2021/3/14 11:25
2.306273063,2021/3/14 11:25
2.326122354,2021/3/14 11:25
2.324500232,2021/3/14 11:25
2.326663564,2021/3/14 11:25
2.321801718,2021/3/14 11:25
2.325581395,2021/3/14 11:25
2.323960028,2021/3/14 11:25
2.317497103,2021/3/14 11:25
2.321801718,2021/3/14 11:25
2.317497103,2021/3/14 11:25
2.31857176,2021/3/14 11:25
2.323960028,2021/3/14 11:25
2.322880372,2021/3/14 11:25
2.327205027,2021/3/14 11:25
2.326663564,2021/3/14 11:25
2.326122354,2021/3/14 11:25
2.329373399,2021/3/14 11:25
2.329916123,2021/3/14 11:25
2.333722287,2021/3/14 11:25
2.334812048,2021/3/14 11:25
2.332089552,2021/3/14 11:25
2.33535731,2021/3/14 11:25
2.340276153,2021/3/14 11:25
2.342468962,2021/3/14 11:25
2.340276153,2021/3/14 11:25
2.336994625,2021/3/14 11:25
2.34521576,2021/3/14 11:25
2.366303833,2021/3/14 11:25
2.376425856,2021/3/14 11:25
2.364625207,2021/3/14 11:25
2.37586125,2021/3/14 11:25
2.375296912,2021/3/14 11:25
2.371916509,2021/3/14 11:25
2.378121284,2021/3/14 11:25
2.369668246,2021/3/14 11:25
2.376425856,2021/3/14 11:25
2.37586125,2021/3/14 11:25
2.376425856,2021/3/14 11:25
2.374169041,2021/3/14 11:25
2.374732843,2021/3/14 11:25
2.374732843,2021/3/14 11:25
2.381519409,2021/3/14 11:25
2.371916509,2021/3/14 11:25
2.390057361,2021/3/14 11:25
2.388344877,2021/3/14 11:25
2.379819134,2021/3/14 11:25
2.383790226,2021/3/14 11:25
2.382086708,2021/3/14 11:25
2.391200383,2021/3/14 11:25
2.380952381,2021/3/14 11:25
2.377555873,2021/3/14 11:25
2.391200383,2021/3/14 11:25
2.37699073,2021/3/14 11:25
2.395783421,2021/3/14 11:25
2.38948626,2021/3/14 11:25
2.381519409,2021/3/14 11:25
2.386634845,2021/3/14 11:25
2.398081535,2021/3/14 11:25
2.394636015,2021/3/14 11:25
2.392916966,2021/3/14 11:25
2.388344877,2021/3/14 11:25
2.391772303,2021/3/14 11:25
2.380385622,2021/3/14 11:25
2.359603587,2021/3/14 11:25
2.356823003,2021/3/14 11:25
2.357934449,2021/3/14 11:25
2.361832782,2021/3/14 11:25
2.355712603,2021/3/14 11:25
2.358490566,2021/3/14 11:25
2.355712603,2021/3/14 11:25
2.356823003,2021/3/14 11:25
2.35349494,2021/3/14 11:25
2.355712603,2021/3/14 11:25
2.352941176,2021/3/14 11:25
2.349072117,2021/3/14 11:25
2.346866933,2021/3/14 11:25
2.354048964,2021/3/14 11:25
2.347969007,2021/3/14 11:25
2.343566909,2021/3/14 11:25
2.354603249,2021/3/14 11:25
2.346316283,2021/3/14 11:25
2.34521576,2021/3/14 11:25
2.351834431,2021/3/14 11:25
2.346316283,2021/3/14 11:25
2.343566909,2021/3/14 11:25
2.34521576,2021/3/14 11:25
2.344116268,2021/3/14 11:25
2.346866933,2021/3/14 11:25
2.345765893,2021/3/14 11:25
2.346866933,2021/3/14 11:25
2.34082397,2021/3/14 11:25
2.336994625,2021/3/14 11:25
2.341372044,2021/3/14 11:25
2.341920375,2021/3/14 11:25
2.344665885,2021/3/14 11:25
2.346316283,2021/3/14 11:25
2.338634238,2021/3/14 11:25
2.340276153,2021/3/14 11:25
2.336448598,2021/3/14 11:25
2.338087444,2021/3/14 11:25
2.334812048,2021/3/14 11:25
2.337540907,2021/3/14 11:25
2.342468962,2021/3/14 11:25
2.336994625,2021/3/14 11:25
2.341372044,2021/3/14 11:25
2.334812048,2021/3/14 11:25
2.335902826,2021/3/14 11:25
2.340276153,2021/3/14 11:25
2.336994625,2021/3/14 11:25
2.33535731,2021/3/14 11:25
2.338087444,2021/3/14 11:25
2.336994625,2021/3/14 11:25
2.340276153,2021/3/14 11:25
2.338634238,2021/3/14 11:25
2.339181287,2021/3/14 11:25
2.336994625,2021/3/14 11:25
2.336994625,2021/3/14 11:25
2.339728591,2021/3/14 11:25
2.368545713,2021/3/14 11:25
2.346866933,2021/3/14 11:25
2.368545713,2021/3/14 11:25
2.373605507,2021/3/14 11:25
2.377555873,2021/3/14 11:25
2.390628735,2021/3/14 11:25
2.388344877,2021/3/14 11:25
2.378686965,2021/3/14 11:25
2.381519409,2021/3/14 11:25
2.399808015,2021/3/14 11:25
2.391200383,2021/3/14 11:25
2.392916966,2021/3/14 11:25
2.386634845,2021/3/14 11:25
2.390057361,2021/3/14 11:25
2.400960384,2021/3/14 11:25
2.392344498,2021/3/14 11:25
2.386634845,2021/3/14 11:25
2.386634845,2021/3/14 11:25
2.399232246,2021/3/14 11:25
2.395783421,2021/3/14 11:25
2.40442414,2021/3/14 11:25
2.397506593,2021/3/14 11:25
2.40211386,2021/3/14 11:25
2.407318247,2021/3/14 11:25
2.40442414,2021/3/14 11:25
2.400960384,2021/3/14 11:25
2.403846154,2021/3/14 11:25
2.403846154,2021/3/14 11:25
2.396357537,2021/3/14 11:25
2.407897905,2021/3/14 11:25
2.409638554,2021/3/14 11:25
2.423067604,2021/3/14 11:25
2.399808015,2021/3/14 11:25
2.408477842,2021/3/14 11:25
2.399808015,2021/3/14 11:25
2.399808015,2021/3/14 11:25
2.403846154,2021/3/14 11:25
2.409638554,2021/3/14 11:25
2.40442414,2021/3/14 11:25
2.409638554,2021/3/14 11:25
2.40211386,2021/3/14 11:25
2.411381722,2021/3/14 11:25
2.40211386,2021/3/14 11:25
2.415458937,2021/3/14 11:25
2.414292612,2021/3/14 11:25
2.41662639,2021/3/14 11:25
2.394636015,2021/3/14 11:25
2.38492726,2021/3/14 11:25
2.387204583,2021/3/14 11:25
2.384358608,2021/3/14 11:25
2.380952381,2021/3/14 11:25
2.385496183,2021/3/14 11:25
2.383222116,2021/3/14 11:25
2.387204583,2021/3/14 11:25
2.386634845,2021/3/14 11:25
2.386634845,2021/3/14 11:25
2.38948626,2021/3/14 11:25
2.387774594,2021/3/14 11:25
2.390628735,2021/3/14 11:25
2.391772303,2021/3/14 11:25
2.387774594,2021/3/14 11:25
2.398081535,2021/3/14 11:25
2.385496183,2021/3/14 11:25
2.391200383,2021/3/14 11:25
2.383222116,2021/3/14 11:25
2.378686965,2021/3/14 11:25
2.380952381,2021/3/14 11:25
2.369668246,2021/3/14 11:25
2.365744026,2021/3/14 11:25
2.361275089,2021/3/14 11:25
2.354048964,2021/3/14 11:25
2.355712603,2021/3/14 11:25
2.351834431,2021/3/14 11:25
2.352387673,2021/3/14 11:25
2.34741784,2021/3/14 11:25
2.352387673,2021/3/14 11:25
2.350728726,2021/3/14 11:25
2.344116268,2021/3/14 11:25
2.345765893,2021/3/14 11:25
2.346866933,2021/3/14 11:25
2.341920375,2021/3/14 11:25
2.346866933,2021/3/14 11:25
2.341920375,2021/3/14 11:25
2.345765893,2021/3/14 11:25
2.341920375,2021/3/14 11:25
2.34082397,2021/3/14 11:25
2.349072117,2021/3/14 11:25
2.346866933,2021/3/14 11:25
2.343566909,2021/3/14 11:25
2.344665885,2021/3/14 11:25
2.351834431,2021/3/14 11:25
2.363507445,2021/3/14 11:25
2.37304224,2021/3/14 11:25
2.374732843,2021/3/14 11:25
2.370791844,2021/3/14 11:25
2.37586125,2021/3/14 11:25
2.371916509,2021/3/14 11:25
2.367424242,2021/3/14 11:25
2.380952381,2021/3/14 11:25
2.373605507,2021/3/14 11:25
2.37699073,2021/3/14 11:25
2.382086708,2021/3/14 11:25
2.37699073,2021/3/14 11:25
2.380952381,2021/3/14 11:25
2.377555873,2021/3/14 11:25
2.380952381,2021/3/14 11:25
2.375296912,2021/3/14 11:25
2.385496183,2021/3/14 11:25
2.378686965,2021/3/14 11:25
2.383222116,2021/3/14 11:25
2.377555873,2021/3/14 11:25
2.377555873,2021/3/14 11:25
2.388344877,2021/3/14 11:25
2.383790226,2021/3/14 11:25
2.38492726,2021/3/14 11:25
2.391200383,2021/3/14 11:25
2.383222116,2021/3/14 11:25
2.383222116,2021/3/14 11:25
2.384358608,2021/3/14 11:25
2.385496183,2021/3/14 11:25
2.360160491,2021/3/14 11:25
2.384358608,2021/3/14 11:25
2.380952381,2021/3/14 11:25
2.382654277,2021/3/14 11:25
2.38948626,2021/3/14 11:25
2.385496183,2021/3/14 11:25
2.383222116,2021/3/14 11:25
2.396931927,2021/3/14 11:25
2.386634845,2021/3/14 11:25
2.390628735,2021/3/14 11:25
2.386634845,2021/3/14 11:25
2.392916966,2021/3/14 11:25
2.394062724,2021/3/14 11:25
2.38948626,2021/3/14 11:25
2.386634845,2021/3/14 11:25
2.391772303,2021/3/14 11:25
2.398081535,2021/3/14 11:25
2.37586125,2021/3/14 11:25
2.368545713,2021/3/14 11:25
2.367424242,2021/3/14 11:25
2.365744026,2021/3/14 11:25
2.369668246,2021/3/14 11:25
2.370229912,2021/3/14 11:25
2.366303833,2021/3/14 11:25
2.367984845,2021/3/14 11:25
2.361832782,2021/3/14 11:25
2.363507445,2021/3/14 11:25
2.362390739,2021/3/14 11:25
2.365184484,2021/3/14 11:25
2.359603587,2021/3/14 11:25
2.367424242,2021/3/14 11:25
2.355712603,2021/3/14 11:25
2.356823003,2021/3/14 11:25
2.359603587,2021/3/14 11:25
2.360717658,2021/3/14 11:25
2.356823003,2021/3/14 11:25
2.358490566,2021/3/14 11:25
2.358490566,2021/3/14 11:25
2.359603587,2021/3/14 11:25
2.363507445,2021/3/14 11:25
2.360717658,2021/3/14 11:25
2.360717658,2021/3/14 11:25
2.373605507,2021/3/14 11:25
2.370791844,2021/3/14 11:25
2.379252915,2021/3/14 11:25
2.376425856,2021/3/14 11:25
2.387774594,2021/3/14 11:25
2.38948626,2021/3/14 11:25
2.388344877,2021/3/14 11:25
2.393489708,2021/3/14 11:25
2.395209581,2021/3/14 11:25
2.396931927,2021/3/14 11:25
2.406159769,2021/3/14 11:25
2.403846154,2021/3/14 11:25
2.414875634,2021/3/14 11:25
2.414875634,2021/3/14 11:25
2.413709872,2021/3/14 11:25
2.419549964,2021/3/14 11:25
2.423067604,2021/3/14 11:25
2.431906615,2021/3/14 11:25
2.430133657,2021/3/14 11:25
2.4348673,2021/3/14 11:25
2.447381302,2021/3/14 11:25
2.462447673,2021/3/14 11:25
2.482621648,2021/3/14 11:25
2.477086946,2021/3/14 11:25
2.476473502,2021/3/14 11:25
2.496255617,2021/3/14 11:25
2.486325211,2021/3/14 11:25
2.492522433,2021/3/14 11:25
2.494387628,2021/3/14 11:25
2.50438267,2021/3/14 11:25
2.501876407,2021/3/14 11:25
2.506265664,2021/3/14 11:25
2.470966148,2021/3/14 11:25
2.474022761,2021/3/14 11:25
2.470966148,2021/3/14 11:25
2.477700694,2021/3/14 11:25
2.475860361,2021/3/14 11:25
2.474634991,2021/3/14 11:25
2.475860361,2021/3/14 11:25
2.479543764,2021/3/14 11:25
2.479543764,2021/3/14 11:25
2.475860361,2021/3/14 11:25
2.481389578,2021/3/14 11:25
2.477086946,2021/3/14 11:25
2.482621648,2021/3/14 11:25
2.478929103,2021/3/14 11:25
2.478314746,2021/3/14 11:25
2.482621648,2021/3/14 11:25
2.480774001,2021/3/14 11:25
2.507522568,2021/3/14 11:25
2.50501002,2021/3/14 11:25
2.507522568,2021/3/14 11:25
2.506893958,2021/3/14 11:25
2.508780733,2021/3/14 11:25
2.509410289,2021/3/14 11:25
2.496878901,2021/3/14 11:25
2.51572327,2021/3/14 11:25
2.51319427,2021/3/14 11:25
2.517623364,2021/3/14 11:25
2.508151492,2021/3/14 11:25
2.517623364,2021/3/14 11:25
2.509410289,2021/3/14 11:25
2.501250625,2021/3/14 11:25
2.503755633,2021/3/14 11:25
2.511931675,2021/3/14 11:25
2.498126405,2021/3/14 11:25
2.48818114,2021/3/14 11:25
2.473410834,2021/3/14 11:25
2.475860361,2021/3/14 11:25
2.471576866,2021/3/14 11:25
2.474634991,2021/3/14 11:25
2.483854943,2021/3/14 11:25
2.471576866,2021/3/14 11:25
2.474634991,2021/3/14 11:25
2.469745616,2021/3/14 11:25
2.467917078,2021/3/14 11:25
2.473410834,2021/3/14 11:25
2.450980392,2021/3/14 11:25
2.470966148,2021/3/14 11:25
2.48818114,2021/3/14 11:25
2.523977789,2021/3/14 11:25
2.559508574,2021/3/14 11:25
2.568713075,2021/3/14 11:25
2.584647196,2021/3/14 11:25
2.596053998,2021/3/14 11:25
2.597402597,2021/3/14 11:25
2.604166667,2021/3/14 11:25
2.603488675,2021/3/14 11:25
2.608922515,2021/3/14 11:25
2.604845012,2021/3/14 11:25
2.60552371,2021/3/14 11:25
2.613695766,2021/3/14 11:25
2.604845012,2021/3/14 11:25
2.608922515,2021/3/14 11:25
2.604166667,2021/3/14 11:25
2.604166667,2021/3/14 11:25
2.606202763,2021/3/14 11:25
2.598752599,2021/3/14 11:25
2.597402597,2021/3/14 11:25
2.592016589,2021/3/14 11:25
2.584647196,2021/3/14 11:25
2.589331952,2021/3/14 11:25
2.581977795,2021/3/14 11:25
2.580645161,2021/3/14 11:25
2.572016461,2021/3/14 11:25
2.560819462,2021/3/14 11:25
2.562788314,2021/3/14 11:25
2.56016385,2021/3/14 11:25
2.551020408,2021/3/14 11:25
2.544529262,2021/3/14 11:25
2.539360081,2021/3/14 11:25
2.536783359,2021/3/14 11:25
2.554931017,2021/3/14 11:25
2.569373073,2021/3/14 11:25
2.57003341,2021/3/14 11:25
2.552322614,2021/3/14 11:25
2.54841998,2021/3/14 11:25
2.534854246,2021/3/14 11:25
2.554278416,2021/3/14 11:25
2.541296061,2021/3/14 11:25
2.54517689,2021/3/14 11:25
2.537427049,2021/3/14 11:25
2.551671345,2021/3/14 11:25
2.552974215,2021/3/14 11:25
2.557544757,2021/3/14 11:25
2.564760195,2021/3/14 11:25
2.558853634,2021/3/14 11:25
2.571355104,2021/3/14 11:25
2.564760195,2021/3/14 11:25
2.56016385,2021/3/14 11:25
2.555583951,2021/3/14 11:25
2.547770701,2021/3/14 11:25
2.553626149,2021/3/14 11:25
2.554931017,2021/3/14 11:25
2.554278416,2021/3/14 11:25
2.554278416,2021/3/14 11:25
2.54841998,2021/3/14 11:25
2.546473135,2021/3/14 11:25
2.532928065,2021/3/14 11:25
2.529084471,2021/3/14 11:25
2.541942044,2021/3/14 11:25
2.523340903,2021/3/14 11:25
2.53164557,2021/3/14 11:25
2.53421186,2021/3/14 11:25
2.519526329,2021/3/14 11:25
2.531004809,2021/3/14 11:25
2.531004809,2021/3/14 11:25
2.52972426,2021/3/14 11:25
2.532286655,2021/3/14 11:25
2.529084471,2021/3/14 11:25
2.528445006,2021/3/14 11:25
2.523340903,2021/3/14 11:25
2.525890376,2021/3/14 11:25
2.534854246,2021/3/14 11:25
2.53164557,2021/3/14 11:25
2.522704339,2021/3/14 11:25
2.519526329,2021/3/14 11:25
2.49500998,2021/3/14 11:25
2.494387628,2021/3/14 11:25
2.489419965,2021/3/14 11:25
2.488800398,2021/3/14 11:25
2.493765586,2021/3/14 11:25
2.481389578,2021/3/14 11:25
2.483238143,2021/3/14 11:25
2.482621648,2021/3/14 11:25
2.483238143,2021/3/14 11:25
2.478929103,2021/3/14 11:25
2.485707184,2021/3/14 11:25
2.48200546,2021/3/14 11:25
2.475860361,2021/3/14 11:25
2.477086946,2021/3/14 11:25
2.475860361,2021/3/14 11:25
2.474634991,2021/3/14 11:25
2.480774001,2021/3/14 11:25
2.482621648,2021/3/14 11:25
2.48200546,2021/3/14 11:25
2.478929103,2021/3/14 11:25
2.48200546,2021/3/14 11:25
2.480774001,2021/3/14 11:25
2.475860361,2021/3/14 11:25
2.473410834,2021/3/14 11:25
2.472187886,2021/3/14 11:25
2.475860361,2021/3/14 11:25
2.474634991,2021/3/14 11:25
2.472187886,2021/3/14 11:25
2.471576866,2021/3/14 11:25
2.469135802,2021/3/14 11:25
2.473410834,2021/3/14 11:25
2.465483235,2021/3/14 11:25
2.469745616,2021/3/14 11:25
2.465483235,2021/3/14 11:25
2.467308167,2021/3/14 11:25
2.463054187,2021/3/14 11:25
2.466091245,2021/3/14 11:25
2.466699556,2021/3/14 11:25
2.46123554,2021/3/14 11:25
2.418379686,2021/3/14 11:25
2.462447673,2021/3/14 11:25
2.46123554,2021/3/14 11:25
2.464875524,2021/3/14 11:25
2.458814851,2021/3/14 11:25
2.457606291,2021/3/14 11:25
2.456398919,2021/3/14 11:25
2.469745616,2021/3/14 11:25
2.489419965,2021/3/14 11:25
2.48818114,2021/3/14 11:25
2.486325211,2021/3/14 11:25
2.487562189,2021/3/14 11:25
2.472187886,2021/3/14 11:25
2.469135802,2021/3/14 11:25
2.474634991,2021/3/14 11:25
2.483238143,2021/3/14 11:25
2.477700694,2021/3/14 11:25
2.472799209,2021/3/14 11:25
2.476473502,2021/3/14 11:25
2.475247525,2021/3/14 11:25
2.487562189,2021/3/14 11:25
2.477086946,2021/3/14 11:25
2.466091245,2021/3/14 11:25
2.483238143,2021/3/14 11:25
2.486325211,2021/3/14 11:25
2.470355731,2021/3/14 11:25
2.475860361,2021/3/14 11:25
2.464268112,2021/3/14 11:25
2.469135802,2021/3/14 11:25
2.473410834,2021/3/14 11:25
2.479543764,2021/3/14 11:25
2.462447673,2021/3/14 11:25
2.467917078,2021/3/14 11:25
2.466699556,2021/3/14 11:25
2.464875524,2021/3/14 11:25
